Avibase.ID,Species1_BirdLife,Species2_eBird,eBird.species.group,Species3_BirdTree,Data.type,Source,Specimen.number,Sex,Age,Locality,Country_WRI,Country,Beak.Length_Culmen,Beak.Length_Nares,Beak.Width,Beak.Depth,Tarsus.Length,Wing.Length,Kipps.Distance,Secondary1,Hand-wing.Index,Tail.Length,Measurer,Protocol,Publication
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.4,4.1,3.9,15.9,62,12,50,19.4,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.3,4.2,4,14.8,61,11,50,18,32,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,6.9,4.1,3.9,15.4,63,12,51,19,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.4,4.1,4.1,16.4,63,11,52,17.5,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.2,4.2,4,16.2,61,13,48,21.3,33,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.6,4.2,3.9,16,62,12,50,19.4,32,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,7,3.8,3.8,16,64,12,52,18.8,32,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.7,4,3.9,17.3,64,11,53,17.2,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,4,4.2,16.3,64,13,51,20.3,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.1,4,3.9,16.3,64,12,52,18.8,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,8,3.8,3.9,15.9,63,13,50,20.6,26,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,3.9,3.8,15.9,66,14,52,21.2,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.3,3.9,3.8,16.4,62,13,49,21,26,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,3.9,3.7,16.3,62,13,49,21,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.1,3.9,4.1,15.3,59,10,49,16.9,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,NA,4.3,3.7,16,64,13,51,20.3,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.8,4,3.8,16.2,65,14,51,21.5,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.5,4.5,3.9,16.5,64,14,50,21.9,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.8,3.9,3.9,16.1,63,14,49,22.2,26,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.2,3.8,4,15.3,62,13,49,21,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,4,4,16.8,64,12,52,18.8,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.2,4,3.8,15.9,63,15,48,23.8,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.2,3.6,3.7,16.3,65,14,51,21.5,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.4,4,4.1,15.4,63,13,50,20.6,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.1,4,4.2,16.1,65,13,52,20,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.8,4.3,3.8,16.3,65,14,51,21.5,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.3,4.2,4,15.8,62,12,50,19.4,33,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.5,3.9,3.9,15.7,64,15,49,23.4,NA,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.1,4,3.8,15.2,63,13,50,20.6,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.4,3.9,4.2,16.4,63,14,49,22.2,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,3.9,3.9,16,64,13,51,20.3,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.4,4.2,4.2,16,63,14,49,22.2,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,0,,Peru,,NA,7.7,3.9,4,16.4,63,12,51,19,30,CS,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.4,4,4,15.8,64,14,50,21.9,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,6.9,4,4.1,15.5,63,13,50,20.6,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.3,4.2,4.1,15.5,63,13,50,20.6,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,3.7,3.8,15.6,63,12,51,22.6,27,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,7.2,3.6,4,16.2,65,13,52,20,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.9,3.5,4,16.1,64,13,51,20.3,25,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,8,4.5,4.2,16.8,65,13,52,20,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,NA,NA,NA,NA,64,15,49,23.4,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,7.3,3.9,3.9,16.2,64,12,52,18.8,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,3.7,4,16.2,63,14,49,22.2,25,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,NA,NA,NA,NA,64,13,51,20.3,33,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.6,4.4,4,16,64,12,52,18.8,32,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7,4,4.1,15.8,63,12,51,19,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.3,3.6,3.9,16,NA,NA,NA,NA,NA,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.8,4.4,4.1,15.9,63,11,52,17.5,34,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.2,4.3,4,15.8,63,14,49,22.2,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.2,3.8,3.8,15.6,63,13,50,20.6,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7,4.2,3.9,16.1,64,13,51,20.3,32,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.1,4.2,3.9,16.1,65,14,51,21.5,27,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,7.4,4.2,3.9,16.5,66,15,51,22.7,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.5,3.9,4.2,16.2,64,14,50,21.9,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.6,4.2,4,15.8,64,14,50,21.9,27,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.3,4,4,15.8,63,14,49,22.2,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.3,3.8,4,15.9,65,NA,NA,NA,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.4,4.3,4.1,15.9,62,14,48,22.6,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.7,4.1,4,16.7,66,13,53,19.7,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.5,4,4,15.4,64,13,51,20.3,33,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.5,4.1,4,15.9,62,11,51,17.7,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,6.5,4,3.8,16.1,64,14,50,21.9,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.1,3.9,3.8,16.9,64,14,50,21.9,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.9,4.4,4,16.4,64,14,50,21.9,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,6.8,3.8,3.7,15.9,62,14,48,22.6,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,13.9,6.8,3.9,3.9,16,65,13.5,51.5,20.8,30,MJ,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,6.8,4.4,4.1,16.5,62,12,50,19.4,27,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,0,,Peru,,NA,7.6,4.5,4.2,15.5,64,13,51,20.3,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.2,3.9,4.1,16.2,63,13,50,20.6,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.2,4.6,4,15.6,64,11,53,17.2,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.6,4.2,4.1,16,66,13,53,19.7,33,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.3,4.6,4.1,15.6,64,14,50,21.9,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.5,4.4,4.1,15.8,64,14,50,21.9,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.5,4.4,3.9,16.9,64,13,51,20.3,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,NA,NA,NA,NA,65,14,51,21.5,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,14,7,4,3.8,15.5,67,10,57,14.9,33,BD,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,7,3.9,3.8,15,60,12,48,20,32,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,1,,Peru,,NA,7.5,4.3,4.2,15.9,61,12,49,19.7,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,1,,Peru,,NA,7,3.6,4,16.5,65,12,53,18.5,30,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,U,0,,Peru,,NA,7,4.2,4.1,15.6,61,13,48,21.3,28,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.1,4.1,3.8,16.4,63,12,51,19,31,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,F,0,,Peru,,NA,7.3,4.3,3.9,16,63,14,49,22.2,29,CT,1,NA
AVIBASE-8FB9A452,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,Pipra fasciicauda,2,Field1,NA,M,0,,Peru,,NA,7.2,4.6,3.9,16.2,64,14,50,21.9,30,CT,1,NA
